tile,RUBCNL,x,y,path
p021_16_25.tiff,1.2669978956188055,2574,3978,../../Test_Data/p021/Tiles_156/p021_16_25.tiff
p021_17_25.tiff,0.6370996606158447,2730,3978,../../Test_Data/p021/Tiles_156/p021_17_25.tiff
p021_18_25.tiff,0.6370996606158447,2886,3978,../../Test_Data/p021/Tiles_156/p021_18_25.tiff
p021_19_25.tiff,0.6370996606158447,3042,3978,../../Test_Data/p021/Tiles_156/p021_19_25.tiff
p021_20_25.tiff,-0.1887050178058359,3198,3978,../../Test_Data/p021/Tiles_156/p021_20_25.tiff
p021_21_25.tiff,0.6370996606158447,3354,3978,../../Test_Data/p021/Tiles_156/p021_21_25.tiff
p021_22_25.tiff,-1.1332518658128865,3510,3978,../../Test_Data/p021/Tiles_156/p021_22_25.tiff
p021_23_25.tiff,0.3026730885892725,3666,3978,../../Test_Data/p021/Tiles_156/p021_23_25.tiff
p021_24_25.tiff,-1.1332518658128865,3822,3978,../../Test_Data/p021/Tiles_156/p021_24_25.tiff
p021_25_25.tiff,-0.1887050178058359,3978,3978,../../Test_Data/p021/Tiles_156/p021_25_25.tiff
p021_26_25.tiff,-1.1332518658128865,4134,3978,../../Test_Data/p021/Tiles_156/p021_26_25.tiff
p021_27_25.tiff,-0.1887050178058359,4290,3978,../../Test_Data/p021/Tiles_156/p021_27_25.tiff
p021_28_25.tiff,-0.1887050178058359,4446,3978,../../Test_Data/p021/Tiles_156/p021_28_25.tiff
p021_29_25.tiff,-1.1332518658128865,4602,3978,../../Test_Data/p021/Tiles_156/p021_29_25.tiff
p021_30_25.tiff,-1.1332518658128865,4758,3978,../../Test_Data/p021/Tiles_156/p021_30_25.tiff
p021_31_25.tiff,0.3026730885892725,4914,3978,../../Test_Data/p021/Tiles_156/p021_31_25.tiff
p021_32_25.tiff,-1.1332518658128865,5070,3978,../../Test_Data/p021/Tiles_156/p021_32_25.tiff
p021_33_25.tiff,-0.1887050178058359,5226,3978,../../Test_Data/p021/Tiles_156/p021_33_25.tiff
p021_34_25.tiff,-1.1332518658128865,5382,3978,../../Test_Data/p021/Tiles_156/p021_34_25.tiff
p021_35_25.tiff,-1.1332518658128865,5538,3978,../../Test_Data/p021/Tiles_156/p021_35_25.tiff
p021_36_25.tiff,-1.1332518658128865,5694,3978,../../Test_Data/p021/Tiles_156/p021_36_25.tiff
p021_37_25.tiff,-0.1887050178058359,5850,3978,../../Test_Data/p021/Tiles_156/p021_37_25.tiff
p021_38_25.tiff,-1.1332518658128865,6006,3978,../../Test_Data/p021/Tiles_156/p021_38_25.tiff
p021_39_25.tiff,-1.1332518658128865,6162,3978,../../Test_Data/p021/Tiles_156/p021_39_25.tiff
p021_40_25.tiff,-1.1332518658128865,6318,3978,../../Test_Data/p021/Tiles_156/p021_40_25.tiff
p021_41_25.tiff,-1.1332518658128865,6474,3978,../../Test_Data/p021/Tiles_156/p021_41_25.tiff
p021_42_25.tiff,-1.1332518658128865,6630,3978,../../Test_Data/p021/Tiles_156/p021_42_25.tiff
p021_43_25.tiff,-1.1332518658128865,6786,3978,../../Test_Data/p021/Tiles_156/p021_43_25.tiff
p021_44_25.tiff,-0.1887050178058359,6942,3978,../../Test_Data/p021/Tiles_156/p021_44_25.tiff
p021_45_25.tiff,-1.1332518658128865,7098,3978,../../Test_Data/p021/Tiles_156/p021_45_25.tiff
p021_51_25.tiff,-1.1332518658128865,8034,3978,../../Test_Data/p021/Tiles_156/p021_51_25.tiff
p021_0_26.tiff,0.6370996606158447,78,4134,../../Test_Data/p021/Tiles_156/p021_0_26.tiff
p021_1_26.tiff,1.095556068498453,234,4134,../../Test_Data/p021/Tiles_156/p021_1_26.tiff
p021_2_26.tiff,0.3026730885892725,390,4134,../../Test_Data/p021/Tiles_156/p021_2_26.tiff
p021_3_26.tiff,1.8581491805384545,546,4134,../../Test_Data/p021/Tiles_156/p021_3_26.tiff
p021_4_26.tiff,2.1001515103867976,702,4134,../../Test_Data/p021/Tiles_156/p021_4_26.tiff
p021_5_26.tiff,1.2669978956188055,858,4134,../../Test_Data/p021/Tiles_156/p021_5_26.tiff
p021_6_26.tiff,1.5440118736941029,1014,4134,../../Test_Data/p021/Tiles_156/p021_6_26.tiff
p021_7_26.tiff,1.6593831118122166,1170,4134,../../Test_Data/p021/Tiles_156/p021_7_26.tiff
p021_8_26.tiff,1.095556068498453,1326,4134,../../Test_Data/p021/Tiles_156/p021_8_26.tiff
p021_9_26.tiff,1.4145297479137957,1482,4134,../../Test_Data/p021/Tiles_156/p021_9_26.tiff
p021_10_26.tiff,1.6593831118122166,1638,4134,../../Test_Data/p021/Tiles_156/p021_10_26.tiff
p021_11_26.tiff,0.3026730885892725,1794,4134,../../Test_Data/p021/Tiles_156/p021_11_26.tiff
p021_12_26.tiff,1.4145297479137957,1950,4134,../../Test_Data/p021/Tiles_156/p021_12_26.tiff
p021_13_26.tiff,1.4145297479137957,2106,4134,../../Test_Data/p021/Tiles_156/p021_13_26.tiff
p021_14_26.tiff,1.5440118736941029,2262,4134,../../Test_Data/p021/Tiles_156/p021_14_26.tiff
p021_15_26.tiff,0.6370996606158447,2418,4134,../../Test_Data/p021/Tiles_156/p021_15_26.tiff
p021_16_26.tiff,-0.1887050178058359,2574,4134,../../Test_Data/p021/Tiles_156/p021_16_26.tiff
p021_17_26.tiff,-0.1887050178058359,2730,4134,../../Test_Data/p021/Tiles_156/p021_17_26.tiff
p021_18_26.tiff,1.095556068498453,2886,4134,../../Test_Data/p021/Tiles_156/p021_18_26.tiff
p021_19_26.tiff,0.8909265929110052,3042,4134,../../Test_Data/p021/Tiles_156/p021_19_26.tiff
p021_20_26.tiff,0.6370996606158447,3198,4134,../../Test_Data/p021/Tiles_156/p021_20_26.tiff
p021_21_26.tiff,0.6370996606158447,3354,4134,../../Test_Data/p021/Tiles_156/p021_21_26.tiff
p021_22_26.tiff,-0.1887050178058359,3510,4134,../../Test_Data/p021/Tiles_156/p021_22_26.tiff
p021_23_26.tiff,0.3026730885892725,3666,4134,../../Test_Data/p021/Tiles_156/p021_23_26.tiff
p021_24_26.tiff,-0.1887050178058359,3822,4134,../../Test_Data/p021/Tiles_156/p021_24_26.tiff
p021_25_26.tiff,-1.1332518658128865,3978,4134,../../Test_Data/p021/Tiles_156/p021_25_26.tiff
p021_26_26.tiff,-1.1332518658128865,4134,4134,../../Test_Data/p021/Tiles_156/p021_26_26.tiff
p021_27_26.tiff,0.3026730885892725,4290,4134,../../Test_Data/p021/Tiles_156/p021_27_26.tiff
p021_28_26.tiff,-1.1332518658128865,4446,4134,../../Test_Data/p021/Tiles_156/p021_28_26.tiff
p021_29_26.tiff,-1.1332518658128865,4602,4134,../../Test_Data/p021/Tiles_156/p021_29_26.tiff
p021_30_26.tiff,-1.1332518658128865,4758,4134,../../Test_Data/p021/Tiles_156/p021_30_26.tiff
p021_31_26.tiff,-0.1887050178058359,4914,4134,../../Test_Data/p021/Tiles_156/p021_31_26.tiff
p021_32_26.tiff,-1.1332518658128865,5070,4134,../../Test_Data/p021/Tiles_156/p021_32_26.tiff
p021_33_26.tiff,-1.1332518658128865,5226,4134,../../Test_Data/p021/Tiles_156/p021_33_26.tiff
p021_34_26.tiff,-1.1332518658128865,5382,4134,../../Test_Data/p021/Tiles_156/p021_34_26.tiff
p021_35_26.tiff,-1.1332518658128865,5538,4134,../../Test_Data/p021/Tiles_156/p021_35_26.tiff
p021_37_26.tiff,-0.1887050178058359,5850,4134,../../Test_Data/p021/Tiles_156/p021_37_26.tiff
p021_38_26.tiff,-0.1887050178058359,6006,4134,../../Test_Data/p021/Tiles_156/p021_38_26.tiff
p021_39_26.tiff,0.3026730885892725,6162,4134,../../Test_Data/p021/Tiles_156/p021_39_26.tiff
p021_40_26.tiff,-1.1332518658128865,6318,4134,../../Test_Data/p021/Tiles_156/p021_40_26.tiff
p021_41_26.tiff,-1.1332518658128865,6474,4134,../../Test_Data/p021/Tiles_156/p021_41_26.tiff
p021_42_26.tiff,-1.1332518658128865,6630,4134,../../Test_Data/p021/Tiles_156/p021_42_26.tiff
p021_43_26.tiff,-1.1332518658128865,6786,4134,../../Test_Data/p021/Tiles_156/p021_43_26.tiff
p021_47_26.tiff,-1.1332518658128865,7410,4134,../../Test_Data/p021/Tiles_156/p021_47_26.tiff
p021_0_27.tiff,1.095556068498453,78,4290,../../Test_Data/p021/Tiles_156/p021_0_27.tiff
p021_1_27.tiff,-1.1332518658128865,234,4290,../../Test_Data/p021/Tiles_156/p021_1_27.tiff
p021_2_27.tiff,1.2669978956188055,390,4290,../../Test_Data/p021/Tiles_156/p021_2_27.tiff
p021_3_27.tiff,1.4145297479137957,546,4290,../../Test_Data/p021/Tiles_156/p021_3_27.tiff
p021_4_27.tiff,1.6593831118122166,702,4290,../../Test_Data/p021/Tiles_156/p021_4_27.tiff
p021_5_27.tiff,0.8909265929110052,858,4290,../../Test_Data/p021/Tiles_156/p021_5_27.tiff
p021_6_27.tiff,1.7634191964735857,1014,4290,../../Test_Data/p021/Tiles_156/p021_6_27.tiff
p021_7_27.tiff,1.095556068498453,1170,4290,../../Test_Data/p021/Tiles_156/p021_7_27.tiff
p021_8_27.tiff,0.8909265929110052,1326,4290,../../Test_Data/p021/Tiles_156/p021_8_27.tiff
p021_9_27.tiff,0.8909265929110052,1482,4290,../../Test_Data/p021/Tiles_156/p021_9_27.tiff
p021_10_27.tiff,1.4145297479137957,1638,4290,../../Test_Data/p021/Tiles_156/p021_10_27.tiff
p021_11_27.tiff,-1.1332518658128865,1794,4290,../../Test_Data/p021/Tiles_156/p021_11_27.tiff
p021_12_27.tiff,-1.1332518658128865,1950,4290,../../Test_Data/p021/Tiles_156/p021_12_27.tiff
p021_13_27.tiff,-1.1332518658128865,2106,4290,../../Test_Data/p021/Tiles_156/p021_13_27.tiff
p021_14_27.tiff,-1.1332518658128865,2262,4290,../../Test_Data/p021/Tiles_156/p021_14_27.tiff
p021_15_27.tiff,-1.1332518658128865,2418,4290,../../Test_Data/p021/Tiles_156/p021_15_27.tiff
p021_16_27.tiff,-0.1887050178058359,2574,4290,../../Test_Data/p021/Tiles_156/p021_16_27.tiff
p021_17_27.tiff,0.6370996606158447,2730,4290,../../Test_Data/p021/Tiles_156/p021_17_27.tiff
p021_18_27.tiff,0.6370996606158447,2886,4290,../../Test_Data/p021/Tiles_156/p021_18_27.tiff
p021_19_27.tiff,1.6593831118122166,3042,4290,../../Test_Data/p021/Tiles_156/p021_19_27.tiff
p021_20_27.tiff,0.8909265929110052,3198,4290,../../Test_Data/p021/Tiles_156/p021_20_27.tiff
p021_21_27.tiff,1.6593831118122166,3354,4290,../../Test_Data/p021/Tiles_156/p021_21_27.tiff
p021_22_27.tiff,0.3026730885892725,3510,4290,../../Test_Data/p021/Tiles_156/p021_22_27.tiff
p021_23_27.tiff,0.3026730885892725,3666,4290,../../Test_Data/p021/Tiles_156/p021_23_27.tiff
p021_24_27.tiff,-1.1332518658128865,3822,4290,../../Test_Data/p021/Tiles_156/p021_24_27.tiff
p021_25_27.tiff,-0.1887050178058359,3978,4290,../../Test_Data/p021/Tiles_156/p021_25_27.tiff
p021_26_27.tiff,-1.1332518658128865,4134,4290,../../Test_Data/p021/Tiles_156/p021_26_27.tiff
p021_27_27.tiff,0.3026730885892725,4290,4290,../../Test_Data/p021/Tiles_156/p021_27_27.tiff
p021_28_27.tiff,-1.1332518658128865,4446,4290,../../Test_Data/p021/Tiles_156/p021_28_27.tiff
p021_29_27.tiff,-0.1887050178058359,4602,4290,../../Test_Data/p021/Tiles_156/p021_29_27.tiff
p021_30_27.tiff,-1.1332518658128865,4758,4290,../../Test_Data/p021/Tiles_156/p021_30_27.tiff
p021_31_27.tiff,0.3026730885892725,4914,4290,../../Test_Data/p021/Tiles_156/p021_31_27.tiff
p021_32_27.tiff,-1.1332518658128865,5070,4290,../../Test_Data/p021/Tiles_156/p021_32_27.tiff
p021_33_27.tiff,-1.1332518658128865,5226,4290,../../Test_Data/p021/Tiles_156/p021_33_27.tiff
p021_34_27.tiff,-1.1332518658128865,5382,4290,../../Test_Data/p021/Tiles_156/p021_34_27.tiff
p021_35_27.tiff,-1.1332518658128865,5538,4290,../../Test_Data/p021/Tiles_156/p021_35_27.tiff
p021_36_27.tiff,-1.1332518658128865,5694,4290,../../Test_Data/p021/Tiles_156/p021_36_27.tiff
p021_37_27.tiff,-1.1332518658128865,5850,4290,../../Test_Data/p021/Tiles_156/p021_37_27.tiff
p021_38_27.tiff,-1.1332518658128865,6006,4290,../../Test_Data/p021/Tiles_156/p021_38_27.tiff
p021_39_27.tiff,-1.1332518658128865,6162,4290,../../Test_Data/p021/Tiles_156/p021_39_27.tiff
p021_46_27.tiff,-1.1332518658128865,7254,4290,../../Test_Data/p021/Tiles_156/p021_46_27.tiff
p021_47_27.tiff,-1.1332518658128865,7410,4290,../../Test_Data/p021/Tiles_156/p021_47_27.tiff
p021_48_27.tiff,-1.1332518658128865,7566,4290,../../Test_Data/p021/Tiles_156/p021_48_27.tiff
p021_49_27.tiff,0.3026730885892725,7722,4290,../../Test_Data/p021/Tiles_156/p021_49_27.tiff
p021_50_27.tiff,-1.1332518658128865,7878,4290,../../Test_Data/p021/Tiles_156/p021_50_27.tiff
p021_0_28.tiff,0.6370996606158447,78,4446,../../Test_Data/p021/Tiles_156/p021_0_28.tiff
p021_1_28.tiff,1.095556068498453,234,4446,../../Test_Data/p021/Tiles_156/p021_1_28.tiff
p021_2_28.tiff,0.3026730885892725,390,4446,../../Test_Data/p021/Tiles_156/p021_2_28.tiff
p021_3_28.tiff,1.095556068498453,546,4446,../../Test_Data/p021/Tiles_156/p021_3_28.tiff
p021_4_28.tiff,1.2669978956188055,702,4446,../../Test_Data/p021/Tiles_156/p021_4_28.tiff
p021_5_28.tiff,1.2669978956188055,858,4446,../../Test_Data/p021/Tiles_156/p021_5_28.tiff
p021_6_28.tiff,2.0254598762500744,1014,4446,../../Test_Data/p021/Tiles_156/p021_6_28.tiff
p021_7_28.tiff,1.7634191964735857,1170,4446,../../Test_Data/p021/Tiles_156/p021_7_28.tiff
p021_8_28.tiff,1.2669978956188055,1326,4446,../../Test_Data/p021/Tiles_156/p021_8_28.tiff
p021_9_28.tiff,0.8909265929110052,1482,4446,../../Test_Data/p021/Tiles_156/p021_9_28.tiff
p021_10_28.tiff,1.095556068498453,1638,4446,../../Test_Data/p021/Tiles_156/p021_10_28.tiff
p021_11_28.tiff,0.3026730885892725,1794,4446,../../Test_Data/p021/Tiles_156/p021_11_28.tiff
p021_12_28.tiff,-1.1332518658128865,1950,4446,../../Test_Data/p021/Tiles_156/p021_12_28.tiff
p021_13_28.tiff,-0.1887050178058359,2106,4446,../../Test_Data/p021/Tiles_156/p021_13_28.tiff
p021_14_28.tiff,-1.1332518658128865,2262,4446,../../Test_Data/p021/Tiles_156/p021_14_28.tiff
p021_15_28.tiff,0.3026730885892725,2418,4446,../../Test_Data/p021/Tiles_156/p021_15_28.tiff
p021_16_28.tiff,0.6370996606158447,2574,4446,../../Test_Data/p021/Tiles_156/p021_16_28.tiff
p021_17_28.tiff,0.3026730885892725,2730,4446,../../Test_Data/p021/Tiles_156/p021_17_28.tiff
p021_18_28.tiff,0.8909265929110052,2886,4446,../../Test_Data/p021/Tiles_156/p021_18_28.tiff
p021_19_28.tiff,-0.1887050178058359,3042,4446,../../Test_Data/p021/Tiles_156/p021_19_28.tiff
p021_20_28.tiff,0.8909265929110052,3198,4446,../../Test_Data/p021/Tiles_156/p021_20_28.tiff
p021_21_28.tiff,-0.1887050178058359,3354,4446,../../Test_Data/p021/Tiles_156/p021_21_28.tiff
p021_22_28.tiff,1.095556068498453,3510,4446,../../Test_Data/p021/Tiles_156/p021_22_28.tiff
p021_23_28.tiff,-1.1332518658128865,3666,4446,../../Test_Data/p021/Tiles_156/p021_23_28.tiff
p021_24_28.tiff,-1.1332518658128865,3822,4446,../../Test_Data/p021/Tiles_156/p021_24_28.tiff
p021_25_28.tiff,-1.1332518658128865,3978,4446,../../Test_Data/p021/Tiles_156/p021_25_28.tiff
p021_26_28.tiff,0.6370996606158447,4134,4446,../../Test_Data/p021/Tiles_156/p021_26_28.tiff
p021_27_28.tiff,0.3026730885892725,4290,4446,../../Test_Data/p021/Tiles_156/p021_27_28.tiff
p021_28_28.tiff,-0.1887050178058359,4446,4446,../../Test_Data/p021/Tiles_156/p021_28_28.tiff
p021_29_28.tiff,0.3026730885892725,4602,4446,../../Test_Data/p021/Tiles_156/p021_29_28.tiff
p021_30_28.tiff,-0.1887050178058359,4758,4446,../../Test_Data/p021/Tiles_156/p021_30_28.tiff
p021_31_28.tiff,-1.1332518658128865,4914,4446,../../Test_Data/p021/Tiles_156/p021_31_28.tiff
p021_34_28.tiff,-1.1332518658128865,5382,4446,../../Test_Data/p021/Tiles_156/p021_34_28.tiff
p021_35_28.tiff,-1.1332518658128865,5538,4446,../../Test_Data/p021/Tiles_156/p021_35_28.tiff
p021_36_28.tiff,-1.1332518658128865,5694,4446,../../Test_Data/p021/Tiles_156/p021_36_28.tiff
p021_38_28.tiff,-1.1332518658128865,6006,4446,../../Test_Data/p021/Tiles_156/p021_38_28.tiff
p021_39_28.tiff,-1.1332518658128865,6162,4446,../../Test_Data/p021/Tiles_156/p021_39_28.tiff
p021_40_28.tiff,-1.1332518658128865,6318,4446,../../Test_Data/p021/Tiles_156/p021_40_28.tiff
p021_41_28.tiff,-1.1332518658128865,6474,4446,../../Test_Data/p021/Tiles_156/p021_41_28.tiff
p021_42_28.tiff,-1.1332518658128865,6630,4446,../../Test_Data/p021/Tiles_156/p021_42_28.tiff
p021_43_28.tiff,-1.1332518658128865,6786,4446,../../Test_Data/p021/Tiles_156/p021_43_28.tiff
p021_44_28.tiff,-1.1332518658128865,6942,4446,../../Test_Data/p021/Tiles_156/p021_44_28.tiff
p021_45_28.tiff,-0.1887050178058359,7098,4446,../../Test_Data/p021/Tiles_156/p021_45_28.tiff
p021_46_28.tiff,0.3026730885892725,7254,4446,../../Test_Data/p021/Tiles_156/p021_46_28.tiff
p021_47_28.tiff,-1.1332518658128865,7410,4446,../../Test_Data/p021/Tiles_156/p021_47_28.tiff
p021_48_28.tiff,-0.1887050178058359,7566,4446,../../Test_Data/p021/Tiles_156/p021_48_28.tiff
p021_49_28.tiff,-1.1332518658128865,7722,4446,../../Test_Data/p021/Tiles_156/p021_49_28.tiff
p021_50_28.tiff,-0.1887050178058359,7878,4446,../../Test_Data/p021/Tiles_156/p021_50_28.tiff
p021_51_28.tiff,-1.1332518658128865,8034,4446,../../Test_Data/p021/Tiles_156/p021_51_28.tiff
p021_0_29.tiff,0.6370996606158447,78,4602,../../Test_Data/p021/Tiles_156/p021_0_29.tiff
p021_1_29.tiff,1.095556068498453,234,4602,../../Test_Data/p021/Tiles_156/p021_1_29.tiff
p021_2_29.tiff,0.6370996606158447,390,4602,../../Test_Data/p021/Tiles_156/p021_2_29.tiff
p021_3_29.tiff,1.4145297479137957,546,4602,../../Test_Data/p021/Tiles_156/p021_3_29.tiff
p021_4_29.tiff,1.4145297479137957,702,4602,../../Test_Data/p021/Tiles_156/p021_4_29.tiff
p021_5_29.tiff,1.4145297479137957,858,4602,../../Test_Data/p021/Tiles_156/p021_5_29.tiff
p021_6_29.tiff,0.3026730885892725,1014,4602,../../Test_Data/p021/Tiles_156/p021_6_29.tiff
p021_7_29.tiff,1.2669978956188055,1170,4602,../../Test_Data/p021/Tiles_156/p021_7_29.tiff
p021_8_29.tiff,1.2669978956188055,1326,4602,../../Test_Data/p021/Tiles_156/p021_8_29.tiff
p021_9_29.tiff,0.8909265929110052,1482,4602,../../Test_Data/p021/Tiles_156/p021_9_29.tiff
p021_10_29.tiff,1.2669978956188055,1638,4602,../../Test_Data/p021/Tiles_156/p021_10_29.tiff
p021_11_29.tiff,0.3026730885892725,1794,4602,../../Test_Data/p021/Tiles_156/p021_11_29.tiff
p021_12_29.tiff,-1.1332518658128865,1950,4602,../../Test_Data/p021/Tiles_156/p021_12_29.tiff
p021_13_29.tiff,0.3026730885892725,2106,4602,../../Test_Data/p021/Tiles_156/p021_13_29.tiff
p021_14_29.tiff,0.3026730885892725,2262,4602,../../Test_Data/p021/Tiles_156/p021_14_29.tiff
p021_15_29.tiff,1.94510281319934,2418,4602,../../Test_Data/p021/Tiles_156/p021_15_29.tiff
p021_16_29.tiff,1.2669978956188055,2574,4602,../../Test_Data/p021/Tiles_156/p021_16_29.tiff
p021_17_29.tiff,-0.1887050178058359,2730,4602,../../Test_Data/p021/Tiles_156/p021_17_29.tiff
p021_18_29.tiff,0.3026730885892725,2886,4602,../../Test_Data/p021/Tiles_156/p021_18_29.tiff
p021_19_29.tiff,-1.1332518658128865,3042,4602,../../Test_Data/p021/Tiles_156/p021_19_29.tiff
p021_20_29.tiff,1.095556068498453,3198,4602,../../Test_Data/p021/Tiles_156/p021_20_29.tiff
p021_21_29.tiff,0.8909265929110052,3354,4602,../../Test_Data/p021/Tiles_156/p021_21_29.tiff
p021_22_29.tiff,0.3026730885892725,3510,4602,../../Test_Data/p021/Tiles_156/p021_22_29.tiff
p021_23_29.tiff,-1.1332518658128865,3666,4602,../../Test_Data/p021/Tiles_156/p021_23_29.tiff
p021_24_29.tiff,-1.1332518658128865,3822,4602,../../Test_Data/p021/Tiles_156/p021_24_29.tiff
p021_25_29.tiff,-1.1332518658128865,3978,4602,../../Test_Data/p021/Tiles_156/p021_25_29.tiff
p021_26_29.tiff,-0.1887050178058359,4134,4602,../../Test_Data/p021/Tiles_156/p021_26_29.tiff
p021_27_29.tiff,0.3026730885892725,4290,4602,../../Test_Data/p021/Tiles_156/p021_27_29.tiff
p021_28_29.tiff,-0.1887050178058359,4446,4602,../../Test_Data/p021/Tiles_156/p021_28_29.tiff
p021_32_29.tiff,-1.1332518658128865,5070,4602,../../Test_Data/p021/Tiles_156/p021_32_29.tiff
p021_33_29.tiff,-1.1332518658128865,5226,4602,../../Test_Data/p021/Tiles_156/p021_33_29.tiff
p021_35_29.tiff,-1.1332518658128865,5538,4602,../../Test_Data/p021/Tiles_156/p021_35_29.tiff
p021_37_29.tiff,-1.1332518658128865,5850,4602,../../Test_Data/p021/Tiles_156/p021_37_29.tiff
p021_38_29.tiff,-0.1887050178058359,6006,4602,../../Test_Data/p021/Tiles_156/p021_38_29.tiff
p021_39_29.tiff,-1.1332518658128865,6162,4602,../../Test_Data/p021/Tiles_156/p021_39_29.tiff
p021_40_29.tiff,-1.1332518658128865,6318,4602,../../Test_Data/p021/Tiles_156/p021_40_29.tiff
p021_41_29.tiff,-1.1332518658128865,6474,4602,../../Test_Data/p021/Tiles_156/p021_41_29.tiff
p021_42_29.tiff,-0.1887050178058359,6630,4602,../../Test_Data/p021/Tiles_156/p021_42_29.tiff
p021_43_29.tiff,-1.1332518658128865,6786,4602,../../Test_Data/p021/Tiles_156/p021_43_29.tiff
p021_44_29.tiff,0.3026730885892725,6942,4602,../../Test_Data/p021/Tiles_156/p021_44_29.tiff
p021_45_29.tiff,-1.1332518658128865,7098,4602,../../Test_Data/p021/Tiles_156/p021_45_29.tiff
p021_46_29.tiff,-1.1332518658128865,7254,4602,../../Test_Data/p021/Tiles_156/p021_46_29.tiff
p021_47_29.tiff,-0.1887050178058359,7410,4602,../../Test_Data/p021/Tiles_156/p021_47_29.tiff
p021_48_29.tiff,0.3026730885892725,7566,4602,../../Test_Data/p021/Tiles_156/p021_48_29.tiff
p021_49_29.tiff,0.3026730885892725,7722,4602,../../Test_Data/p021/Tiles_156/p021_49_29.tiff
p021_50_29.tiff,-1.1332518658128865,7878,4602,../../Test_Data/p021/Tiles_156/p021_50_29.tiff
p021_51_29.tiff,-1.1332518658128865,8034,4602,../../Test_Data/p021/Tiles_156/p021_51_29.tiff
p021_52_29.tiff,-0.1887050178058359,8190,4602,../../Test_Data/p021/Tiles_156/p021_52_29.tiff
p021_53_29.tiff,-1.1332518658128865,8346,4602,../../Test_Data/p021/Tiles_156/p021_53_29.tiff
p021_0_30.tiff,-0.1887050178058359,78,4758,../../Test_Data/p021/Tiles_156/p021_0_30.tiff
p021_1_30.tiff,-0.1887050178058359,234,4758,../../Test_Data/p021/Tiles_156/p021_1_30.tiff
p021_2_30.tiff,0.3026730885892725,390,4758,../../Test_Data/p021/Tiles_156/p021_2_30.tiff
p021_3_30.tiff,1.8581491805384545,546,4758,../../Test_Data/p021/Tiles_156/p021_3_30.tiff
p021_4_30.tiff,1.6593831118122166,702,4758,../../Test_Data/p021/Tiles_156/p021_4_30.tiff
p021_5_30.tiff,1.2669978956188055,858,4758,../../Test_Data/p021/Tiles_156/p021_5_30.tiff
p021_6_30.tiff,1.8581491805384545,1014,4758,../../Test_Data/p021/Tiles_156/p021_6_30.tiff
p021_7_30.tiff,0.8909265929110052,1170,4758,../../Test_Data/p021/Tiles_156/p021_7_30.tiff
p021_8_30.tiff,1.4145297479137957,1326,4758,../../Test_Data/p021/Tiles_156/p021_8_30.tiff
p021_9_30.tiff,1.4145297479137957,1482,4758,../../Test_Data/p021/Tiles_156/p021_9_30.tiff
p021_10_30.tiff,1.095556068498453,1638,4758,../../Test_Data/p021/Tiles_156/p021_10_30.tiff
p021_11_30.tiff,1.4145297479137957,1794,4758,../../Test_Data/p021/Tiles_156/p021_11_30.tiff
p021_12_30.tiff,0.6370996606158447,1950,4758,../../Test_Data/p021/Tiles_156/p021_12_30.tiff
p021_13_30.tiff,-0.1887050178058359,2106,4758,../../Test_Data/p021/Tiles_156/p021_13_30.tiff
p021_14_30.tiff,0.6370996606158447,2262,4758,../../Test_Data/p021/Tiles_156/p021_14_30.tiff
p021_15_30.tiff,-0.1887050178058359,2418,4758,../../Test_Data/p021/Tiles_156/p021_15_30.tiff
p021_16_30.tiff,0.3026730885892725,2574,4758,../../Test_Data/p021/Tiles_156/p021_16_30.tiff
p021_17_30.tiff,0.8909265929110052,2730,4758,../../Test_Data/p021/Tiles_156/p021_17_30.tiff
p021_18_30.tiff,-0.1887050178058359,2886,4758,../../Test_Data/p021/Tiles_156/p021_18_30.tiff
p021_19_30.tiff,1.095556068498453,3042,4758,../../Test_Data/p021/Tiles_156/p021_19_30.tiff
p021_20_30.tiff,0.6370996606158447,3198,4758,../../Test_Data/p021/Tiles_156/p021_20_30.tiff
p021_21_30.tiff,-1.1332518658128865,3354,4758,../../Test_Data/p021/Tiles_156/p021_21_30.tiff
p021_22_30.tiff,0.6370996606158447,3510,4758,../../Test_Data/p021/Tiles_156/p021_22_30.tiff
p021_23_30.tiff,-0.1887050178058359,3666,4758,../../Test_Data/p021/Tiles_156/p021_23_30.tiff
p021_24_30.tiff,-1.1332518658128865,3822,4758,../../Test_Data/p021/Tiles_156/p021_24_30.tiff
p021_25_30.tiff,-1.1332518658128865,3978,4758,../../Test_Data/p021/Tiles_156/p021_25_30.tiff
p021_26_30.tiff,-1.1332518658128865,4134,4758,../../Test_Data/p021/Tiles_156/p021_26_30.tiff
p021_32_30.tiff,-1.1332518658128865,5070,4758,../../Test_Data/p021/Tiles_156/p021_32_30.tiff
p021_35_30.tiff,-1.1332518658128865,5538,4758,../../Test_Data/p021/Tiles_156/p021_35_30.tiff
p021_38_30.tiff,-1.1332518658128865,6006,4758,../../Test_Data/p021/Tiles_156/p021_38_30.tiff
p021_41_30.tiff,-1.1332518658128865,6474,4758,../../Test_Data/p021/Tiles_156/p021_41_30.tiff
p021_42_30.tiff,-1.1332518658128865,6630,4758,../../Test_Data/p021/Tiles_156/p021_42_30.tiff
p021_43_30.tiff,-1.1332518658128865,6786,4758,../../Test_Data/p021/Tiles_156/p021_43_30.tiff
p021_44_30.tiff,-0.1887050178058359,6942,4758,../../Test_Data/p021/Tiles_156/p021_44_30.tiff
